PLAY_DATE,PLAY_NAME,THEATER_NAME,PLAY_CATEGORY,IS_GUEST_PLAY,PLAY_TYPE,LONGITUDE,LATITUDE,NUMBER_OF_AUDIENCE
2020-03-25 12:00:00 +0000 +0000,AMANVERMEZ AVNİ,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.012900,41.019561,19
2020-03-25 17:30:00 +0000 +0000,AMANVERMEZ AVNİ,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.012900,41.019561,25
2020-03-26 17:30:00 +0000 +0000,AMANVERMEZ AVNİ,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.012900,41.019561,23
2020-03-28 12:00:00 +0000 +0000,AMANVERMEZ AVNİ,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.012900,41.019561,26
2020-03-28 17:30:00 +0000 +0000,AMANVERMEZ AVNİ,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.012900,41.019561,21
2020-03-04 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,382
2020-03-05 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,380
2020-03-06 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,378
2020-03-07 12:00:00 +0000 +0000,BEN ÇAĞIRMADIM,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,423
2020-03-07 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,399
2020-03-11 17:30:00 +0000 +0000,HASTALIK HASTASI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,400
2020-03-12 17:30:00 +0000 +0000,HASTALIK HASTASI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,39
2020-03-13 17:30:00 +0000 +0000,HASTALIK HASTASI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,32
2020-03-14 12:00:00 +0000 +0000,HASTALIK HASTASI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,41
2020-03-14 17:30:00 +0000 +0000,HASTALIK HASTASI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,29
2020-03-18 17:30:00 +0000 +0000,CAN YELEĞİ,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,15
2020-03-19 17:30:00 +0000 +0000,CAN YELEĞİ,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,15
2020-03-20 17:30:00 +0000 +0000,CAN YELEĞİ,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,15
2020-03-21 12:00:00 +0000 +0000,CAN YELEĞİ,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,27
2020-03-21 17:30:00 +0000 +0000,CAN YELEĞİ,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,17
2020-03-25 17:30:00 +0000 +0000,İKİ EFENDİNİN UŞAĞI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,20
2020-03-26 17:30:00 +0000 +0000,İKİ EFENDİNİN UŞAĞI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,27
2020-03-28 12:00:00 +0000 +0000,İKİ EFENDİNİN UŞAĞI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,30
2020-03-28 17:30:00 +0000 +0000,İKİ EFENDİNİN UŞAĞI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,18
2020-03-04 17:30:00 +0000 +0000,"AY, CARMELA!",Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,176
2020-03-05 17:30:00 +0000 +0000,"AY, CARMELA!",Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,188
2020-03-06 17:30:00 +0000 +0000,"AY, CARMELA!",Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,212
2020-03-07 12:00:00 +0000 +0000,"AY, CARMELA!",Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,229
2020-03-07 17:30:00 +0000 +0000,"AY, CARMELA!",Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,209
2020-03-11 17:30:00 +0000 +0000,MATRUŞKA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,99
2020-03-12 17:30:00 +0000 +0000,MATRUŞKA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,25
2020-03-13 17:30:00 +0000 +0000,MATRUŞKA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,23
2020-03-14 12:00:00 +0000 +0000,MATRUŞKA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,20
2020-03-14 17:30:00 +0000 +0000,MATRUŞKA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,16
2020-03-18 17:30:00 +0000 +0000,VAHŞİ BATI,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,22
2020-03-19 17:30:00 +0000 +0000,VAHŞİ BATI,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,16
2020-03-20 17:30:00 +0000 +0000,VAHŞİ BATI,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,18
2020-03-21 12:00:00 +0000 +0000,VAHŞİ BATI,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,19
2020-03-21 17:30:00 +0000 +0000,VAHŞİ BATI,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,18
2020-03-25 17:30:00 +0000 +0000,ÇIN SABAHTA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,17
2020-03-26 17:30:00 +0000 +0000,ÇIN SABAHTA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,16
2020-03-28 12:00:00 +0000 +0000,ÇIN SABAHTA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,21
2020-03-28 17:30:00 +0000 +0000,ÇIN SABAHTA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,16
2020-03-05 16:30:00 +0000 +0000,ÇIN SABAHTA,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,,,24
2020-03-06 16:30:00 +0000 +0000,ÇIN SABAHTA,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,,,26
2020-03-07 16:30:00 +0000 +0000,ÇIN SABAHTA,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,,,36
2020-03-12 16:30:00 +0000 +0000,İKİ EFENDİNİN UŞAĞI,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,,,29
2020-03-13 16:30:00 +0000 +0000,İKİ EFENDİNİN UŞAĞI,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,,,26
2020-03-14 16:30:00 +0000 +0000,İKİ EFENDİNİN UŞAĞI,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,,,44
2020-03-19 16:30:00 +0000 +0000,NORA - BİR BEBEK EVİ,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,,,24
2020-03-20 16:30:00 +0000 +0000,NORA - BİR BEBEK EVİ,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,,,24
2020-03-21 16:30:00 +0000 +0000,NORA - BİR BEBEK EVİ,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,,,28
2020-03-26 16:30:00 +0000 +0000,ON İKİ ÖFKELİ ADAM,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,,,27
2020-03-28 16:30:00 +0000 +0000,ON İKİ ÖFKELİ ADAM,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,,,30
2020-03-04 17:30:00 +0000 +0000,KAHVEDE ŞENLİK VAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,193
2020-03-05 17:30:00 +0000 +0000,KAHVEDE ŞENLİK VAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,194
2020-03-06 17:30:00 +0000 +0000,KAHVEDE ŞENLİK VAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,206
2020-03-07 12:00:00 +0000 +0000,KAHVEDE ŞENLİK VAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,200
2020-03-07 17:30:00 +0000 +0000,KAHVEDE ŞENLİK VAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,203
2020-03-11 17:30:00 +0000 +0000,UZLAŞMA,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.023817,41.017064,159
2020-03-12 17:30:00 +0000 +0000,UZLAŞMA,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.023817,41.017064,18
2020-03-13 17:30:00 +0000 +0000,UZLAŞMA,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.023817,41.017064,24
2020-03-14 12:00:00 +0000 +0000,UZLAŞMA,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.023817,41.017064,25
2020-03-14 17:30:00 +0000 +0000,UZLAŞMA,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.023817,41.017064,20
2020-03-18 17:30:00 +0000 +0000,KAHVEDE ŞENLİK VAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,17
2020-03-19 17:30:00 +0000 +0000,KAHVEDE ŞENLİK VAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,21
2020-03-20 17:30:00 +0000 +0000,KAHVEDE ŞENLİK VAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,17
2020-03-21 12:00:00 +0000 +0000,KAHVEDE ŞENLİK VAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,17
2020-03-21 17:30:00 +0000 +0000,KAHVEDE ŞENLİK VAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,17
2020-03-25 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,58
2020-03-26 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,57
2020-03-28 12:00:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,52
2020-03-28 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,63
2020-04-01 12:00:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,26
2020-04-01 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,20
2020-04-02 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,19
2020-04-03 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,22
2020-04-04 12:00:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,26
2020-04-04 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,25
2020-04-08 12:00:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,15
2020-04-08 17:30:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,15
2020-04-09 17:30:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,15
2020-04-10 17:30:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,15
2020-04-11 12:00:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,22
2020-04-11 17:30:00 +0000 +0000,ŞAHANE ZÜĞÜRTLER,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,19
2020-04-15 12:00:00 +0000 +0000,AMANVERMEZ AVNİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,19
2020-04-15 17:30:00 +0000 +0000,AMANVERMEZ AVNİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,17
2020-04-16 17:30:00 +0000 +0000,AMANVERMEZ AVNİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,15
2020-04-17 17:30:00 +0000 +0000,AMANVERMEZ AVNİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,15
2020-04-18 12:00:00 +0000 +0000,AMANVERMEZ AVNİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,15
2020-04-18 17:30:00 +0000 +0000,AMANVERMEZ AVNİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,20
2020-04-22 12:00:00 +0000 +0000,UZLAŞMA,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,19
2020-04-22 17:30:00 +0000 +0000,UZLAŞMA,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,15
2020-04-23 17:30:00 +0000 +0000,UZLAŞMA,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,15
2020-04-24 17:30:00 +0000 +0000,UZLAŞMA,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,15
2020-04-25 12:00:00 +0000 +0000,UZLAŞMA,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,17
2020-04-25 17:30:00 +0000 +0000,UZLAŞMA,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,55
2020-04-29 17:30:00 +0000 +0000,YAYGARA 70,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.988829,41.046788,66
2020-04-30 17:30:00 +0000 +0000,YAYGARA 70,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.988829,41.046788,55
2020-05-02 12:00:00 +0000 +0000,YAYGARA 70,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.988829,41.046788,49
2020-05-02 17:30:00 +0000 +0000,YAYGARA 70,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.988829,41.046788,47
2020-05-06 12:00:00 +0000 +0000,YAYGARA 70,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.988829,41.046788,33
2020-05-06 17:30:00 +0000 +0000,YAYGARA 70,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.988829,41.046788,25
2020-05-07 17:30:00 +0000 +0000,YAYGARA 70,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.988829,41.046788,19
2020-05-08 17:30:00 +0000 +0000,YAYGARA 70,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.988829,41.046788,34
2020-05-09 12:00:00 +0000 +0000,YAYGARA 70,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.988829,41.046788,22
2020-05-09 17:30:00 +0000 +0000,YAYGARA 70,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.988829,41.046788,21
2020-04-01 12:00:00 +0000 +0000,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-04-01 17:30:00 +0000 +0000,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-04-02 17:30:00 +0000 +0000,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-04-03 17:30:00 +0000 +0000,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-04-04 12:00:00 +0000 +0000,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,17
2020-04-04 17:30:00 +0000 +0000,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-04-08 12:00:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,17
2020-04-08 17:30:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,15
2020-04-09 17:30:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,16
2020-04-10 17:30:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,15
2020-04-11 12:00:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,15
2020-04-11 17:30:00 +0000 +0000,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,15
2020-04-15 12:00:00 +0000 +0000,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-04-15 17:30:00 +0000 +0000,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-04-16 17:30:00 +0000 +0000,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-04-17 17:30:00 +0000 +0000,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-04-18 12:00:00 +0000 +0000,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-04-18 17:30:00 +0000 +0000,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-04-22 12:00:00 +0000 +0000,"AY, CARMELA!",Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,17
2020-04-22 17:30:00 +0000 +0000,"AY, CARMELA!",Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,15
2020-04-23 17:30:00 +0000 +0000,"AY, CARMELA!",Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,15
2020-04-24 17:30:00 +0000 +0000,"AY, CARMELA!",Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,15
2020-04-25 12:00:00 +0000 +0000,"AY, CARMELA!",Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,15
2020-04-25 17:30:00 +0000 +0000,"AY, CARMELA!",Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,16
2020-04-29 12:00:00 +0000 +0000,SÖZ VERİYORUM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,15
2020-04-29 17:30:00 +0000 +0000,SÖZ VERİYORUM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,15
2020-04-30 17:30:00 +0000 +0000,SÖZ VERİYORUM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,15
2020-05-02 12:00:00 +0000 +0000,SÖZ VERİYORUM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,15
2020-05-02 17:30:00 +0000 +0000,SÖZ VERİYORUM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900,15
2020-05-06 12:00:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-05-06 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,16
2020-05-07 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-05-08 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-05-09 12:00:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-05-09 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900,15
2020-04-01 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,15
2020-04-02 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,15
2020-04-03 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,15
2020-04-04 12:00:00 +0000 +0000,BEN ÇAĞIRMADIM,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,15
2020-04-04 17:30:00 +0000 +0000,BEN ÇAĞIRMADIM,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,15
2020-04-08 17:30:00 +0000 +0000,NORA - BİR BEBEK EVİ,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,15
2020-04-09 17:30:00 +0000 +0000,NORA - BİR BEBEK EVİ,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,15
2020-04-10 17:30:00 +0000 +0000,NORA - BİR BEBEK EVİ,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,15
2020-04-11 12:00:00 +0000 +0000,NORA - BİR BEBEK EVİ,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,15
2020-04-11 17:30:00 +0000 +0000,NORA - BİR BEBEK EVİ,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı," 28.970972",41.079366,15
2020-04-15 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,15
2020-04-16 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,15
2020-04-17 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,15
2020-04-18 12:00:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,15
2020-04-18 17:30:00 +0000 +0000,SEN İSTANBUL'DAN DAHA GÜZELSİN,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,15
2020-04-22 17:30:00 +0000 +0000,BİZİM AİLE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli," 28.970972",41.079366,15
2020-04-23 17:30:00 +0000 +0000,BİZİM AİLE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli," 28.970972",41.079366,15
2020-04-24 17:30:00 +0000 +0000,BİZİM AİLE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli," 28.970972",41.079366,15
2020-04-25 12:00:00 +0000 +0000,BİZİM AİLE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli," 28.970972",41.079366,15
2020-04-25 17:30:00 +0000 +0000,BİZİM AİLE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli," 28.970972",41.079366,19
2020-04-29 17:30:00 +0000 +0000,GEÇ KALANLAR,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,24
2020-04-30 17:30:00 +0000 +0000,GEÇ KALANLAR,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,15
2020-05-02 12:00:00 +0000 +0000,GEÇ KALANLAR,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,15
2020-05-02 17:30:00 +0000 +0000,GEÇ KALANLAR,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,15
2020-05-06 17:30:00 +0000 +0000,KOMİK-İ ŞEHİR NAŞİT BEY,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,15
2020-05-07 17:30:00 +0000 +0000,KOMİK-İ ŞEHİR NAŞİT BEY,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli," 28.970972",41.079366,15
